headline,date,doc_type,author,section,url,news_desk,material_type,word_count,keywords
Players of Asian Descent on the L.P.G.A. Tour Lift Silence on Racism and Sexism,2021-06-22,article,['Karen Crouse'],,https://www.nytimes.com/2021/06/22/sports/golf/lpga-women-pga-championship-atlanta-anti-asian-bias.html,Sports,News,1591.0,"[('subject', 'Golf'), ('organizations', 'Ladies Professional Golf Assn'), ('subject', 'Race and Ethnicity'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('persons', 'Wie, Michelle'), ('persons', 'Park, Jane (1971- )'), ('persons', 'Park, Inbee'), ('persons', 'Feng, Shanshan'), ('persons', 'Park, Sung Hyun (1983- )'), ('persons', 'Whan, Mike'), ('persons', 'Ko, Lydia'), ('persons', 'Tseng, Yani'), ('persons', 'Choi, Na Yeon'), ('persons', 'Joh, Tiffany')]"
The Complex Case Emerging of the Attack of an Asian Woman in San Francisco,2021-06-10,article,['Thomas Fuller'],,https://www.nytimes.com/2021/06/10/us/eric-mcburney-anti-asian-attack.html,National,briefing,1232.0,"[('subject', 'Asian-Americans'), ('subject', 'Assaults'), ('persons', 'Xie, Xiao Zhen'), ('persons', 'Jenkins, Steven (March 17, 2021 Assault)'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes'), ('glocations', 'San Francisco (Calif)'), ('persons', 'McBurney, Eric')]"
"For Asian Americans Wary of Attacks, Reopening Is Not an Option",2021-06-08,article,['Jack Healy'],,https://www.nytimes.com/2021/06/08/us/asian-american-attacks.html,National,News,1386.0,"[('subject', 'Asian-Americans'), ('subject', 'Assaults'), ('subject', 'Hate Crimes'), ('subject', 'Discrimination'), ('subject', 'Coronavirus Reopenings'), ('glocations', 'United States')]"
What I Gained From Self-Defense Class in the Wake of Anti-Asian Attacks,2021-06-09,article,['Yasmin Tayag'],,https://www.nytimes.com/2021/06/09/well/Asian-women-self-defense-training.html,Well,News,1377.0,"[('subject', 'Self-Defense'), ('subject', 'Discrimination'), ('subject', 'Content Type: Service'), ('subject', 'Women and Girls'), ('subject', 'Fear (Emotion)'), ('subject', 'Anxiety and Stress'), ('subject', 'Chinese-Americans'), ('subject', 'Minorities'), ('subject', 'Hate Crimes'), ('organizations', 'Center for Anti-Violence Education'), ('subject', 'Asian-Americans')]"
"Gripped by ‘Dinner Party-gate,’ Yale Law Confronts a Venomous Divide",2021-06-07,article,"['Sarah Lyall', 'Stephanie Saul']",,https://www.nytimes.com/2021/06/07/us/amy-chua-yale-law.html,Investigative,News,2102.0,"[('subject', 'Colleges and Universities'), ('persons', 'Chua, Amy'), ('glocations', 'New Haven (Conn)'), ('organizations', 'Yale Daily News'), ('organizations', 'Yale University'), ('subject', 'Law Schools'), ('persons', 'Gerken, Heather K'), ('persons', 'Rubenfeld, Jed'), ('creative_works', 'Battle Hymn of the Tiger Mother (Book)'), ('subject', 'Asian-Americans'), ('subject', 'Ethics and Official Misconduct')]"
Democratic Report Raises 2022 Alarms on Messaging and Voter Outreach,2021-06-06,article,['Alexander Burns'],,https://www.nytimes.com/2021/06/06/us/politics/democrats-2020-election.html,Politics,News,1507.0,"[('organizations', 'Democratic Party'), ('subject', 'Presidential Election of 2020'), ('subject', 'Midterm Elections (2022)'), ('subject', 'United States Politics and Government'), ('subject', 'Elections, House of Representatives'), ('subject', 'Elections, Senate'), ('organizations', 'Third Way'), ('organizations', 'Latino Victory Fund'), ('organizations', 'Collective PAC'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Hispanic-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Voting and Voters'), ('persons', 'Biden, Joseph R Jr'), ('persons', 'Trump, Donald J'), ('subject', 'Rumors and Misinformation'), ('organizations', 'Republican Party')]"
The Cost of Being an ‘Interchangeable Asian’,2021-06-06,article,['Brian Chen'],,https://www.nytimes.com/2021/06/06/business/the-cost-of-being-an-interchangeable-asian.html,SundayBusiness,News,2988.0,"[('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Names, Personal'), ('subject', 'Hiring and Promotion'), ('subject', 'Labor and Jobs'), ('subject', 'Workplace Environment'), ('subject', 'Workplace Hazards and Violations'), ('subject', 'audio-neutral-informative')]"
"The Beautiful, Flawed Fiction of ‘Asian American’",2021-05-31,article,['Viet Nguyen'],,https://www.nytimes.com/2021/05/31/opinion/culture/asian-american-AAPI-decolonization.html,OpEd,Op-Ed,1147.0,"[('subject', 'Asian-Americans'), ('subject', 'Race and Ethnicity'), ('subject', 'Colonization'), ('subject', 'Immigration and Emigration'), ('subject', 'Minorities'), ('subject', 'Discrimination'), ('glocations', 'United States'), ('subject', 'Vietnamese-Americans')]"
"As Yang’s New York Ties Are Questioned, He Cites Anti-Asian Bias",2021-05-28,article,['Katie Glueck'],,https://www.nytimes.com/2021/05/28/nyregion/andrew-yang-cartoon-bias.html,Metro,News,1365.0,"[('persons', 'Yang, Andrew (1975- )'), ('subject', 'Discrimination'), ('subject', 'Elections, Mayors'), ('subject', 'Taiwanese-Americans'), ('subject', 'Cartoons and Cartoonists'), ('subject', 'Primaries and Caucuses'), ('organizations', 'New York Daily News'), ('glocations', 'New York City'), ('subject', 'Asian-Americans')]"
"As a Doctor, I’ve Worked Tirelessly Through the Pandemic. That Hasn’t Stopped the Hate.",2021-05-21,article,['Chaya Bhuvaneswar'],,https://www.nytimes.com/2021/05/21/opinion/asian-american-women-doctors-racism-sexism.html,OpEd,Op-Ed,1100.0,"[('subject', 'Asian-Americans'), ('subject', 'Women and Girls'), ('subject', 'Doctors'), ('subject', 'Discrimination'), ('subject', 'Race and Ethnicity'), ('subject', 'Coronavirus (2019-nCoV)')]"
"Keys, Wallet, Pepper Spray: The New Reality for Asian-Americans",2021-05-20,article,['Jessica Chia'],,https://www.nytimes.com/2021/05/20/nyregion/asian-americans-attacks-nyc.html,Metropolitan,News,997.0,"[('subject', 'Asian-Americans'), ('subject', 'Assaults'), ('subject', 'Hate Crimes'), ('subject', 'Discrimination'), ('glocations', 'New York City')]"
Biden Signs Bill Addressing Hate Crimes Against Asian-Americans,2021-05-20,article,"['Catie Edmondson', 'Jim Tankersley']",,https://www.nytimes.com/2021/05/20/us/politics/biden-asian-hate-crimes-bill.html,Washington,News,697.0,"[('persons', 'Biden, Joseph R Jr'), ('subject', 'Law and Legislation'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('subject', 'Discrimination'), ('subject', 'United States Politics and Government'), ('persons', 'Hirono, Mazie K'), ('persons', 'Meng, Grace')]"
Biden Signs Bill to Address Anti-Asian Hate Crimes,2021-05-20,multimedia,[],,https://www.nytimes.com/video/us/politics/100000007773954/biden-bill-asian-american-hate-crime.html,,Video,0.0,"[('subject', 'Asian-Americans'), ('persons', 'Biden, Joseph R Jr'), ('subject', 'Hate Crimes'), ('subject', 'Law and Legislation'), ('subject', 'United States Politics and Government')]"
"Stereotypes Are Rife Among Asian and Pacific Islander Film Roles, Study Finds",2021-05-18,article,['Sarah Bahr'],,https://www.nytimes.com/2021/05/18/movies/asian-pacific-islanders-film.html,Weekend,News,565.0,"[('subject', 'Asian-Americans'), ('subject', 'Actors and Actresses'), ('subject', 'Movies'), ('subject', 'Research'), ('subject', 'Discrimination'), ('organizations', 'Annenberg Inclusion Initiative'), ('organizations', 'University of Southern California'), ('organizations', 'Amazon.com Inc')]"
"Hate Crime Is Eyed in Chinese-American Teen’s 2017 Killing, Authorities Say",2021-05-19,article,['Neil Vigdor'],,https://www.nytimes.com/2021/05/19/us/maggie-long-murder-hate-crime.html,Express,News,685.0,"[('subject', 'Murders, Attempted Murders and Homicides'), ('subject', 'Hate Crimes'), ('subject', 'Discrimination'), ('subject', 'Chinese-Americans'), ('subject', 'Asian-Americans'), ('glocations', 'Bailey (Colo)'), ('glocations', 'Colorado'), ('persons', 'Long, Maggie (1999-2017)'), ('subject', 'Immolation'), ('subject', 'Arson')]"
"The House passes an anti-Asian hate crimes bill, clearing it for Biden’s signature.",2021-05-18,article,['Catie Edmondson'],,https://www.nytimes.com/2021/05/18/us/house-anti-asian-hate-crimes-biden.html,Washington,News,288.0,"[('subject', 'Crime and Criminals'), ('organizations', 'House of Representatives'), ('persons', 'Biden, Joseph R Jr'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes')]"
"Atlanta Spa Shootings Were Hate Crimes, Prosecutor Says",2021-05-11,article,['Nicholas Bogel-Burroughs'],,https://www.nytimes.com/2021/05/11/us/atlanta-spa-shootings-hate-crimes.html,National,News,855.0,"[('subject', 'Atlanta Spa Shootings (2021)'), ('subject', 'Hate Crimes'), ('persons', 'Long, Robert Aaron'), ('persons', 'Willis, Fani T'), ('glocations', 'Atlanta (Ga)'), ('glocations', 'Cherokee County (Ga)'), ('glocations', 'Fulton County (Ga)'), ('subject', 'Asian-Americans'), ('subject', 'Mass Shootings'), ('subject', 'Capital Punishment')]"
"The Lure of H Mart, Where the Shelves Can Seem as Wide as Asia",2021-05-11,article,['Ligaya Mishan'],,https://www.nytimes.com/2021/05/11/dining/h-mart.html,Dining,News,2283.0,"[('organizations', 'H Mart Cos Inc'), ('subject', 'Supermarkets and Grocery Stores'), ('subject', 'Korean-Americans'), ('subject', 'Korean Food (Cuisine)'), ('subject', 'Asian-Americans'), ('glocations', 'United States')]"
Yang’s Latest Endorsement Shows Momentum With a Key Voting Bloc,2021-05-10,article,['Emma Fitzsimmons'],,https://www.nytimes.com/2021/05/10/nyregion/andrew-yang-grace-meng-endorsement.html,Metro,News,1147.0,"[('persons', 'Yang, Andrew (1975- )'), ('persons', 'Meng, Grace'), ('subject', 'Asian-Americans'), ('subject', 'Endorsements'), ('subject', 'Politics and Government'), ('subject', 'Elections, Mayors'), ('subject', 'Primaries and Caucuses'), ('subject', 'Voting and Voters'), ('glocations', 'Flushing (Queens, NY)'), ('glocations', 'New York City')]"
Daylight Attack on 2 Asian Women in San Francisco Increases Fears,2021-05-05,article,['Thomas Fuller'],,https://www.nytimes.com/2021/05/05/us/asian-attack-san-francisco.html,National,News,905.0,"[('subject', 'Assaults'), ('subject', 'Murders, Attempted Murders and Homicides'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('glocations', 'San Francisco (Calif)'), ('glocations', 'San Francisco Bay Area (Calif)')]"
"Repairing Generations of Trauma, One Lotus Flower at a Time",2021-05-05,article,"['Elizabeth Dias', 'Rozette Rago']",,https://www.nytimes.com/2021/05/05/us/asian-american-attacks-buddhism.html,National,News,817.0,"[('subject', 'Buddhism'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes'), ('glocations', 'Los Angeles (Calif)')]"
How One Graphic Novel Looks at Anti-Asian Hate,2021-05-05,article,['Robert Ito'],,https://www.nytimes.com/2021/05/05/books/aminder-dhaliwal-cyclopedia-exotica.html,Weekend,News,1390.0,"[('subject', 'Books and Literature'), ('creative_works', 'Cyclopedia Exotica (Book)'), ('persons', 'Dhaliwal, Aminder'), ('subject', 'Graphic Novels'), ('subject', 'Content Type: Personal Profile'), ('subject', 'Cartoons and Cartoonists'), ('subject', 'Writing and Writers'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'Race and Ethnicity')]"
How Asians Became the Most Vaccinated Group in New York City,2021-05-05,article,['Amanda Rosa'],,https://www.nytimes.com/2021/05/05/nyregion/vaccinations-asian-americans.html,Metro,News,1409.0,"[('subject', 'Coronavirus (2019-nCoV)'), ('subject', 'Vaccination and Immunization'), ('subject', 'Asian-Americans'), ('glocations', 'New York City')]"
Asian-American Business Leaders Fund Effort to Fight Discrimination,2021-05-03,article,"['Andrew Sorkin', 'Edmund Lee']",,https://www.nytimes.com/2021/05/03/business/dealbook/asian-american-donation-philanthropy.html,Business,News,693.0,"[('subject', 'Discrimination'), ('subject', 'Race and Ethnicity'), ('subject', 'Asian-Americans'), ('subject', 'Philanthropy'), ('organizations', 'Asian American Foundation'), ('persons', 'Marcelo, Sheila Lirio'), ('persons', 'Tsai, Joseph C'), ('persons', 'Yang, Jerry'), ('persons', 'Nooyi, Indra K'), ('persons', 'Lin, Jeremy'), ('persons', 'Zakaria, Fareed'), ('persons', 'Bae, Joseph Y'), ('persons', 'Li Lu (1966- )')]"
Big Business Takes on Anti-Asian Discrimination,2021-05-03,article,"['Andrew Sorkin', 'Jason Karaian', 'Sarah Kessler', 'Michael de la Merced', 'Lauren Hirsch', 'Ephrat Livni']",,https://www.nytimes.com/2021/05/03/business/dealbook/asian-american-foundation.html,Business,News,1865.0,"[('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('persons', 'Tsai, Joseph C'), ('persons', 'Yang, Jerry'), ('organizations', 'Berkshire Hathaway Inc'), ('persons', 'Buffett, Warren E'), ('persons', 'Munger, Charles T'), ('persons', 'Abel, Gregory E'), ('persons', 'Cruz, Ted')]"
Cathy Park Hong,2021-04-29,article,[],,https://www.nytimes.com/2021/04/29/podcasts/still-processing-cathy-park-hong-anti-asian-racism.html,Podcasts,News,637.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Poetry and Poets'), ('subject', 'Books and Literature'), ('subject', 'Korean-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('subject', 'Writing and Writers'), ('subject', 'Discrimination'), ('persons', 'Hong, Cathy Park'), ('persons', 'Morris, Wesley (1975- )'), ('persons', 'Wortham, Jenna'), ('creative_works', 'Minor Feelings: An Asian American Reckoning (Book)')]"
Hate Will Not Define My Life,2021-04-29,article,['Joyce Chang'],,https://www.nytimes.com/2021/04/29/style/anti-asian-hate.html,Styles,News,754.0,"[('subject', 'Asian-Americans'), ('subject', 'Race and Ethnicity'), ('subject', 'Discrimination')]"
People of Color Breathe More Hazardous Air. The Sources Are Everywhere.,2021-04-28,article,"['Hiroko Tabuchi', 'Nadja Popovich']",,https://www.nytimes.com/2021/04/28/climate/air-pollution-minorities.html,Climate,News,1190.0,"[('subject', 'Global Warming'), ('subject', 'Race and Ethnicity'), ('subject', 'Research'), ('subject', 'Air Pollution'), ('subject', 'Black People'), ('subject', 'Blacks'), ('organizations', 'Science Advances (Journal)'), ('subject', 'Minorities'), ('subject', 'Income Inequality'), ('subject', 'Fuel Emissions (Transportation)'), ('subject', 'Factories and Manufacturing'), ('subject', 'Hispanic-Americans'), ('subject', 'Roads and Traffic'), ('subject', 'Asian-Americans'), ('subject', 'Census'), ('subject', 'Population'), ('organizations', 'Environmental Protection Agency'), ('persons', 'Bullard, Robert D'), ('glocations', 'California'), ('glocations', 'United States')]"
How Does It Feel To Be Asian-American Right Now?,2021-04-28,multimedia,[],,https://www.nytimes.com/interactive/2021/04/28/us/asian-american-identity-violence.html,U.S.,Interactive Feature,0.0,"[('subject', 'internal-essential'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('glocations', 'United States'), ('subject', 'Race and Ethnicity')]"
"The Island Is Idyllic. As a Workplace, It’s Toxic.",2021-04-27,article,['Julia Moskin'],,https://www.nytimes.com/2021/04/27/dining/blaine-wetzel-willows-inn-lummi-island-abuse.html,Dining,News,2470.0,"[('subject', 'Restaurants'), ('persons', 'Wetzel, Blaine (Chef)'), ('organizations', 'Willows Inn (Lummi Island, Wash, Restaurant)'), ('subject', 'Discrimination'), ('subject', 'Workplace Hazards and Violations'), ('subject', 'Chefs'), ('subject', 'Race and Ethnicity'), ('subject', 'Sexual Harassment'), ('subject', '#MeToo Movement'), ('subject', 'Homosexuality and Bisexuality'), ('subject', 'Asian-Americans'), ('persons', 'Soto-Innes, Daniela'), ('glocations', 'Lummi Island (Wash)')]"
Suspect Charged With Hate Crime After Brutal Attack on Asian Man in Harlem,2021-04-26,article,['Michael Gold'],,https://www.nytimes.com/2021/04/26/nyregion/yao-pan-ma-attacked-harlem.html,Metro,News,833.0,"[('subject', 'Discrimination'), ('organizations', 'Police Department (NYC)'), ('subject', 'Assaults'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('glocations', 'New York City')]"
Teach Your Kids to Resist Hatred Toward Asians,2021-04-25,article,['Michelle Lee'],,https://www.nytimes.com/2021/04/24/at-home/anti-asian-hate-books.html,AtHome,News,632.0,"[('subject', 'Quarantine (Life and Culture)'), ('subject', 'Content Type: Service'), ('subject', 'Discrimination'), ('subject', 'Race and Ethnicity'), ('subject', 'Books and Literature'), ('subject', 'Children and Childhood'), ('subject', 'Teenagers and Adolescence'), ('subject', 'Asian-Americans')]"
The (Mostly White) Power Brokers Running Hollywood,2021-04-24,multimedia,"['Lindsay Crouse', 'Yaryna Serkez']",,https://www.nytimes.com/interactive/2021/04/24/opinion/diversity-oscars.html,Opinion,Interactive Feature,0.0,"[('subject', 'Movies'), ('subject', 'Academy Awards (Oscars)'), ('subject', 'Race and Ethnicity'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Asian-Americans'), ('subject', 'Minorities'), ('subject', 'Hispanic-Americans')]"
Senate Passes Anti-Asian Hate Bill,2021-04-22,multimedia,[],,https://www.nytimes.com/video/us/politics/100000007725499/senate-anti-asian-hate-bill.html,,Video,0.0,"[('subject', 'Law and Legislation'), ('subject', 'Hate Crimes'), ('glocations', 'United States'), ('subject', 'Asian-Americans')]"
Senate Resoundingly Passes Bill to Target Anti-Asian Hate Crimes,2021-04-22,article,['Catie Edmondson'],,https://www.nytimes.com/2021/04/22/us/politics/senate-anti-asian-hate-crimes.html,Washington,News,951.0,"[('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes'), ('organizations', 'Senate'), ('persons', 'Hirono, Mazie K'), ('subject', 'Law and Legislation'), ('subject', 'United States Politics and Government'), ('subject', 'Coronavirus (2019-nCoV)')]"
"Asian-American Artists, Now Activists, Push Back Against Hate",2021-04-18,article,"[""Aruna D'Souza""]",,https://www.nytimes.com/2021/04/18/arts/design/asian-american-artists-activism.html,Culture,News,1829.0,"[('subject', 'Art'), ('subject', 'Race and Ethnicity'), ('subject', 'Atlanta Spa Shootings (2021)'), ('subject', 'Asian-Americans'), ('organizations', 'Museum of Chinese in America'), ('persons', 'Phingbodhipakkiya, Amanda'), ('persons', 'Tam, Kenneth (1982- )'), ('organizations', 'Queens Museum'), ('subject', 'Demonstrations, Protests and Riots'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes')]"
Schumer presses for speedy passage of a bill addressing hate crimes targeting Asian-Americans.,2021-04-15,article,['Catie Edmondson'],,https://www.nytimes.com/2021/04/15/us/politics/asian-american-hate-crimes-bill.html,Washington,News,472.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Asian-Americans'), ('organizations', 'Democratic Party'), ('organizations', 'Senate'), ('persons', 'Hirono, Mazie K'), ('persons', 'Schumer, Charles E'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes')]"
"As the Senate advances a bill addressing hate crimes targeting Asian-Americans, Biden names a liaison to the community.",2021-04-14,article,['Catie Edmondson'],,https://www.nytimes.com/2021/04/14/us/senate-anti-asian-american-hate-crimes.html,Washington,News,628.0,"[('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('organizations', 'Senate')]"
Party Friends,2021-04-12,article,['Jason Chen'],,https://www.nytimes.com/2021/04/12/t-magazine/bowen-yang-bubble-t.html,TStyle,News,454.0,"[('persons', 'Yang, Bowen (1990- )'), ('subject', 'Parties (Social)'), ('glocations', 'Brooklyn (NYC)'), ('subject', 'Friendship'), ('subject', 'Asian-Americans'), ('subject', 'Homosexuality and Bisexuality')]"
"Seeing Hate, 28 Asian and Asian-American Photographers Focus on Love",2021-04-10,article,"['John Yoon', 'Inyoung Kang']",,https://www.nytimes.com/2021/04/10/insider/asian-american-photographers-love.html,Summary,News,879.0,"[('subject', 'Asian-Americans'), ('subject', 'Photography'), ('subject', 'Love (Emotion)'), ('subject', 'Families and Family Life'), ('subject', 'Atlanta Spa Shootings (2021)'), ('subject', 'Discrimination')]"
"Wait, Could Andrew Yang Really Be New York’s Next Mayor?",2021-04-09,article,['Michelle Goldberg'],,https://www.nytimes.com/2021/04/09/opinion/sunday/yang-nyc-mayor.html,OpEd,Op-Ed,2122.0,"[('persons', 'Yang, Andrew (1975- )'), ('glocations', 'New York City'), ('subject', 'Elections, Mayors'), ('subject', 'Politics and Government'), ('subject', 'Asian-Americans'), ('subject', 'Content Type: Personal Profile')]"
"Asian-Americans’ Politics, Pandemic Wilderness Explorers and O.J. Simpson’s Twitter Account: The Week in Narrated Articles",2021-04-09,article,[],,https://www.nytimes.com/2021/04/09/podcasts/asian-americans-pandemic-narrated-articles.html,Podcasts,News,449.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Quarantine (Life and Culture)'), ('subject', 'Asian-Americans'), ('subject', 'Fashion and Apparel'), ('subject', 'Bankruptcies'), ('subject', 'National Parks, Monuments and Seashores'), ('organizations', 'Brooks Brothers'), ('persons', 'Simpson, O J')]"
"To Combat Anti-Asian Attacks, New Yorkers Join Neighborhood Watch Patrols",2021-04-08,article,['Alexandra Petri'],,https://www.nytimes.com/2021/04/08/nyregion/anti-asian-violence-neighborhood-watch.html,Metropolitan,News,1156.0,"[('subject', 'Asian-Americans'), ('subject', 'Assaults'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes'), ('subject', 'Neighborhood Watch Programs'), ('subject', 'Volunteers and Community Service'), ('glocations', 'New York City'), ('glocations', 'Brooklyn (NYC)'), ('glocations', 'Flushing (Queens, NY)')]"
Keeping Love Close,2021-04-08,multimedia,['Celeste Ng'],,https://www.nytimes.com/interactive/2021/04/08/arts/asian-american-photos-love.html,Arts,Interactive Feature,0.0,"[('subject', 'Love (Emotion)'), ('subject', 'Asian-Americans'), ('subject', 'Photography'), ('subject', 'Art')]"
Doormen Who Stood By After Brutal Attack on Asian Woman Are Fired,2021-04-06,article,['Jonah Bromwich'],,https://www.nytimes.com/2021/04/06/nyregion/anti-asian-attack-midtown-doormen-fired.html,Metro,News,638.0,"[('subject', 'Assaults'), ('subject', 'Filipino-Americans'), ('persons', 'Elliot, Brandon (March 29, 2001 Assault)'), ('persons', 'Kari, Vilma'), ('glocations', 'Manhattan (NYC)'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('subject', 'Discrimination')]"
He Was Charged in an Anti-Asian Attack. It Was His 33rd Arrest.,2021-04-06,article,"['Nicole Hong', 'Ashley Southall', 'Ali Watkins']",,https://www.nytimes.com/2021/04/06/nyregion/nyc-asian-hate-crime-mental-illness.html,Metro,News,1500.0,"[('glocations', 'New York City'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Hate Crimes'), ('subject', 'Assaults'), ('subject', 'Homeless Persons'), ('subject', 'Mental Health and Disorders'), ('subject', 'Race and Ethnicity'), ('subject', 'Coronavirus (2019-nCoV)'), ('persons', 'Elliot, Brandon (March 29, 2001 Assault)')]"
‘Kung Fu’ Rights the Wrongs of Its Ancestor,2021-04-06,article,['Max Gao'],,https://www.nytimes.com/2021/04/06/arts/television/kung-fu-cw-asian-cast.html,Culture,News,1798.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Television'), ('subject', 'Martial Arts'), ('creative_works', 'Kung Fu (TV Program)'), ('persons', 'Liang, Olivia (Actor)'), ('organizations', 'CW Television Network'), ('persons', 'Ma, Tzi (Actor)'), ('persons', 'Lee, Bruce'), ('subject', 'Actors and Actresses'), ('subject', 'Content Type: Personal Profile'), ('subject', 'Asian-Americans')]"
LA Stage Alliance Disbands After Awards Ceremony Blunder,2021-04-06,article,['Michael Paulson'],,https://www.nytimes.com/2021/04/05/theater/la-stage-alliance-collapse.html,Culture,News,966.0,"[('subject', 'Theater'), ('subject', 'Awards, Decorations and Honors'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Shutdowns (Institutional)'), ('organizations', 'LA Stage Alliance (Nonprofit)'), ('organizations', 'East West Players'), ('glocations', 'Los Angeles (Calif)'), ('persons', 'Lee, Jully')]"
"Amid Awakening, Asian-Americans Are Still Taking Shape as a Political Force",2021-04-04,article,['Sabrina Tavernise'],,https://www.nytimes.com/2021/04/04/us/georgia-asian-americans-politics.html,National,News,1611.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Asian-Americans'), ('subject', 'Atlanta Spa Shootings (2021)'), ('organizations', 'Democratic Party'), ('organizations', 'Republican Party'), ('subject', 'Voting and Voters'), ('subject', 'United States Politics and Government'), ('subject', 'Korean-Americans'), ('subject', 'Discrimination')]"
Swelling Anti-Asian Violence: Who Is Being Attacked Where,2021-04-04,multimedia,['Weiyi Cai'],,https://www.nytimes.com/interactive/2021/04/03/us/anti-asian-attacks.html,U.S.,Interactive Feature,0.0,"[('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('subject', 'Discrimination'), ('subject', 'Korean-Americans'), ('subject', 'Chinese-Americans'), ('subject', 'Japanese-Americans'), ('subject', 'Vandalism'), ('subject', 'Assaults'), ('glocations', 'United States'), ('subject', 'Coronavirus (2019-nCoV)')]"
Would You Jump In to Stop an Assault?,2021-04-03,article,['Andrew Jacobs'],,https://www.nytimes.com/2021/04/03/science/bystander-effect.html,Science,News,1556.0,"[('subject', 'Psychology and Psychologists'), ('subject', 'Assaults'), ('subject', 'Research'), ('subject', 'Crime and Criminals'), ('subject', 'Asian-Americans'), ('persons', 'Chauvin, Derek (1976- )'), ('persons', 'Floyd, George (d 2020)'), ('persons', 'Genovese, Kitty'), ('glocations', 'Midtown Area (Manhattan, NY)'), ('subject', 'Race and Ethnicity'), ('subject', 'Urban Areas'), ('subject', 'Hate Crimes')]"
An Asian American Poet on Refusing to Take Up ‘Apologetic Space’,2021-04-01,article,[],,https://www.nytimes.com/2021/04/01/opinion/sway-kara-swisher-cathy-park-hong.html,OpEd,Op-Ed,261.0,"[('persons', 'Hong, Cathy Park'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'Atlanta Spa Shootings (2021)')]"
"In the Philippines, Attacks on Asian-Americans Threaten ‘Family’",2021-04-01,article,"['Jason Gutierrez', 'Mike Ives']",,https://www.nytimes.com/2021/04/01/world/asia/asian-attack-new-york-philippines.html,Express,News,805.0,"[('glocations', 'Philippines'), ('glocations', 'New York City'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes')]"
Man Arrested in Anti-Asian Attack Was on Parole for Killing His Mother,2021-03-31,article,"['Michael Gold', 'Jonah Bromwich']",,https://www.nytimes.com/2021/03/31/nyregion/brandon-elliot-asian-attack-nyc.html,Metro,News,1327.0,"[('subject', 'Hate Crimes'), ('subject', 'Assaults'), ('organizations', 'Brodsky Organization'), ('persons', 'Kari, Vilma'), ('persons', 'Elliot, Brandon (March 29, 2001 Assault)'), ('subject', 'Asian-Americans'), ('glocations', 'Midtown Area (Manhattan, NY)')]"
"Prabal Gurung on Anti-Asian Violence, Discrimination and the Duties of Success",2021-03-31,article,['Vanessa Friedman'],,https://www.nytimes.com/2021/03/31/style/prabal-gurung-anti-asian-racism.html,Styles,News,1060.0,"[('persons', 'Gurung, Prabal'), ('subject', 'Content Type: Personal Profile'), ('subject', 'Asian-Americans'), ('subject', 'Fashion and Apparel'), ('subject', 'Discrimination'), ('subject', 'Race and Ethnicity'), ('subject', 'Politics and Government'), ('subject', 'Demonstrations, Protests and Riots'), ('glocations', 'Nepal'), ('glocations', 'New York City'), ('subject', 'your-feed-fashion')]"
